ror_id,normalized_ordinal_prestige
https://ror.org/03xrrjk67,0.5846867749419954
https://ror.org/02ymw8z06,0.802784222737819
https://ror.org/00cvxb145,0.9466357308584686
https://ror.org/043mz5j54,0.9675174013921114
https://ror.org/02ttsq026,0.9095127610208816
https://ror.org/00hj8s172,0.9814385150812064
https://ror.org/04fnxsj42,0.728538283062645
https://ror.org/04aaa2n62,0.5336426914153132
https://ror.org/00te3t702,0.8329466357308585
https://ror.org/008zs3103,0.9211136890951276
https://ror.org/01an7q238,0.9930394431554525
https://ror.org/05ect4e57,0.6983758700696056
https://ror.org/01y2jtd41,0.9559164733178654
https://ror.org/04zjtrb98,0.4663573085846867
https://ror.org/017zqws13,0.9350348027842228
https://ror.org/00hj54h04,0.9396751740139212
https://ror.org/03vek6s52,0.988399071925754
https://ror.org/02smfhw86,0.7935034802784223
https://ror.org/05gt1vc06,0.5823665893271461
https://ror.org/037t3ry66,0.7424593967517401
https://ror.org/03taz7m60,0.91415313225058
https://ror.org/04r3kq386,0.3967517401392111
https://ror.org/00nzje529,0.0928074245939675
https://ror.org/03qt6ba18,0.6844547563805105
https://ror.org/047426m28,0.951276102088167
https://ror.org/047s2c258,0.9187935034802784
https://ror.org/0449rh157,0.8839907192575406
https://ror.org/00hpz7z43,0.4617169373549884
https://ror.org/03czfpz43,0.8677494199535963
https://ror.org/00za53h95,0.965197215777262
https://ror.org/043mer456,0.7563805104408353
https://ror.org/00py81415,0.9443155452436196
https://ror.org/012zs8222,0.7795823665893271
https://ror.org/00jmfr291,0.9698375870069604
https://ror.org/036jqmy94,0.8793503480278422
https://ror.org/0130frc33,0.937354988399072
https://ror.org/036nfer12,0.5916473317865429
https://ror.org/046rm7j60,0.9791183294663574
https://ror.org/024mw5h28,0.9860788863109048
https://ror.org/025r5qe02,0.8584686774941995
https://ror.org/00f54p054,0.9953596287703016
https://ror.org/00b30xv10,0.976798143851508
https://ror.org/01zkghx44,0.9280742459396752
https://ror.org/042nb2s44,0.9976798143851509
https://ror.org/021n14p32,0.2273781902552204
https://ror.org/02jqj7156,0.5777262180974478
https://ror.org/0072zz521,0.8816705336426914
https://ror.org/04rswrd78,0.8375870069605569
https://ror.org/035r0vx98,0.3109048723897912
https://ror.org/03v76x132,0.9837587006960556
https://ror.org/00mkhxb43,0.8468677494199536
https://ror.org/012jban78,0.642691415313225
https://ror.org/032db5x82,0.7053364269141531
https://ror.org/01f5ytq51,0.851508120649652
https://ror.org/02vm5rt34,0.8352668213457076
https://ror.org/03k1gpj17,0.7958236658932715
https://ror.org/01an3r305,0.8747099767981439
https://ror.org/03m2x1q45,0.9164733178654292
https://ror.org/03nawhv43,0.8654292343387471
https://ror.org/02pttbw34,0.8167053364269141
https://ror.org/02n2fzt79,0.8631090487238979
https://ror.org/04vmvtb21,0.7726218097447796
https://ror.org/05bnh6r87,0.974477958236659
https://ror.org/01y64my43,0.8259860788863109
https://ror.org/05wvpxv85,0.8422273781902552
https://ror.org/04gyf1771,0.8979118329466357
https://ror.org/02aqsxs83,0.7215777262180975
https://ror.org/04tj63d06,0.8051044083526682
https://ror.org/05x2bcf33,0.9721577726218096
https://ror.org/00hx57361,0.9907192575406032
https://ror.org/006pyvd89,0.074245939675174
https://ror.org/02mpq6x41,0.8491879350348028
https://ror.org/04gr4te78,0.4640371229698375
https://ror.org/01e3m7079,0.7494199535962877
https://ror.org/05dk0ce17,0.7679814385150812
https://ror.org/05p1j8758,0.6867749419953596
https://ror.org/001tmjg57,0.8190255220417634
https://ror.org/0432jq872,0.4501160092807424
https://ror.org/05dxps055,1.0
https://ror.org/02teq1165,0.4686774941995359
https://ror.org/0153tk833,0.902552204176334
https://ror.org/00ysfqy60,0.7447795823665894
https://ror.org/03efmqc40,0.7911832946635731
https://ror.org/011vxgd24,0.6380510440835266
https://ror.org/05hs6h993,0.8955916473317865
https://ror.org/0168r3w48,0.9582366589327146
https://ror.org/05g3dte14,0.8607888631090487
https://ror.org/04bdffz58,0.7238979118329466
https://ror.org/02y3ad647,0.8561484918793504
https://ror.org/02spzyy34,0.8932714617169374
https://ror.org/0190ak572,0.9605568445475638
https://ror.org/021nv2831,0.7888631090487239
https://ror.org/01yc7t268,0.9327146171693736
https://ror.org/051fd9666,0.8538283062645011
https://ror.org/02f6dcw23,0.6751740139211136
https://ror.org/022kthw22,0.925754060324826
https://ror.org/01070mq45,0.765661252900232
https://ror.org/05qwgg493,0.8723897911832946
https://ror.org/05abbep66,0.948955916473318
https://ror.org/02t274463,0.962877030162413
https://ror.org/001tmjg57,0.6194895591647331
https://ror.org/02dgjyy92,0.7981438515081206
https://ror.org/049pfb863,0.5614849187935035
https://ror.org/0406gha72,0.5081206496519721
https://ror.org/0207ad724,0.6125290023201856
https://ror.org/00kx1jb78,0.7610208816705336
https://ror.org/045x93337,0.494199535962877
https://ror.org/02k3smh20,0.7470997679814385
https://ror.org/00ay7va13,0.6357308584686775
https://ror.org/01g9vbr38,0.6635730858468677
https://ror.org/05vzafd60,0.839907192575406
https://ror.org/01485tq96,0.6450116009280742
https://ror.org/054b0b564,0.2993039443155452
https://ror.org/00m6w7z96,0.9535962877030162
https://ror.org/01ythxj32,0.3155452436194895
https://ror.org/049kefs16,0.5893271461716937
https://ror.org/01keh0577,0.5197215777262181
https://ror.org/05gq02987,0.9419953596287703
https://ror.org/05wf30g94,0.3410672853828306
https://ror.org/0272j5188,0.4129930394431554
https://ror.org/002w4zy91,0.0974477958236658
https://ror.org/02k40bc56,0.9118329466357308
https://ror.org/048sx0r50,0.703016241299304
https://ror.org/012afjb06,0.7749419953596288
https://ror.org/01ckdn478,0.5661252900232019
https://ror.org/02hh7en24,0.5220417633410673
https://ror.org/02b6qw903,0.7842227378190255
https://ror.org/049emcs32,0.7378190255220418
https://ror.org/00h6set76,0.5638051044083526
https://ror.org/00y4zzh67,0.7331786542923434
https://ror.org/008s83205,0.7262180974477959
https://ror.org/05cfhm219,0.5475638051044084
https://ror.org/03s65by71,0.8909512761020881
https://ror.org/04rq5mt64,0.7354988399071926
https://ror.org/03ywnpj79,0.6102088167053364
https://ror.org/037s24f05,0.6705336426914154
https://ror.org/02w0trx84,0.5150812064965197
https://ror.org/01sbq1a82,0.8120649651972158
https://ror.org/03qnxaf80,0.5962877030162413
https://ror.org/04d5vba33,0.3897911832946635
https://ror.org/01k9xac83,0.6264501160092807
https://ror.org/01wspgy28,0.7517401392111369
https://ror.org/03r0ha626,0.8306264501160093
https://ror.org/042bbge36,0.2761020881670533
https://ror.org/01p7jjy08,0.605568445475638
https://ror.org/052w4zt36,0.6890951276102089
https://ror.org/05rrcem69,0.9234338747099768
https://ror.org/00c4wc133,0.1832946635730858
https://ror.org/04bj28v14,0.617169373549884
https://ror.org/047rhhm47,0.4779582366589327
https://ror.org/0270vfa57,0.2853828306264501
https://ror.org/031q21x57,0.740139211136891
https://ror.org/03f9f1d95,0.2412993039443155
https://ror.org/049s0rh22,0.8445475638051044
https://ror.org/04t5xt781,0.7308584686774942
https://ror.org/04123ky43,0.8004640371229699
https://ror.org/020f3ap87,0.7169373549883991
https://ror.org/00ysqcn41,0.4733178654292343
https://ror.org/04pvpk743,0.4802784222737819
https://ror.org/0155zta11,0.679814385150812
https://ror.org/047yk3s18,0.691415313225058
https://ror.org/01j7nq853,0.4849187935034802
https://ror.org/0157pnt69,0.7633410672853829
https://ror.org/016bysn57,0.54292343387471
https://ror.org/02nkdxk79,0.6519721577726219
https://ror.org/04gds4h28,0.4269141531322505
https://ror.org/02hzmab58,0.1693735498839907
https://ror.org/04w7skc03,0.6774941995359629
https://ror.org/01qv8fp92,0.2923433874709977
https://ror.org/01s7b5y08,0.3062645011600928
https://ror.org/02gz6gg07,0.5243619489559165
https://ror.org/02v80fc35,0.5707656612529002
https://ror.org/05h7xva58,0.7819025522041764
https://ror.org/0162z8b04,0.3201856148491879
https://ror.org/01adr0w49,0.4872389791183295
https://ror.org/01rtyzb94,0.888631090487239
https://ror.org/013ckk937,0.7122969837587007
https://ror.org/00scwqd12,0.5522041763341067
https://ror.org/041ndzj79,0.7703016241299304
https://ror.org/03hbp5t65,0.445475638051044
https://ror.org/033yfkj90,0.3990719257540603
https://ror.org/009avj582,0.777262180974478
https://ror.org/01jr3y717,0.62877030162413
https://ror.org/0041qmd21,0.6960556844547564
https://ror.org/054spjc55,0.2807424593967517
https://ror.org/0036rpn28,0.505800464037123
https://ror.org/04a9tmd77,0.7587006960556845
https://ror.org/00z6fc259,0.531322505800464
https://ror.org/03hsf0573,0.6589327146171694
https://ror.org/01cq23130,0.5359628770301624
https://ror.org/012wxa772,0.3874709976798144
https://ror.org/04r1hh402,0.2529002320185615
https://ror.org/01w0d5g70,0.4385150812064965
https://ror.org/00thqtb16,0.5545243619489559
https://ror.org/00qqv6244,0.6937354988399071
https://ror.org/04q9esz89,0.2088167053364269
https://ror.org/015jmes13,0.2134570765661252
https://ror.org/00yn2fy02,0.580046403712297
https://ror.org/05nbqxr67,0.4060324825986079
https://ror.org/04k8zab17,0.1229698375870069
https://ror.org/037cnag11,0.6148491879350348
https://ror.org/04raf6v53,0.6682134570765661
https://ror.org/03eftgw80,0.3642691415313225
https://ror.org/04dawnj30,0.3851508120649652
https://ror.org/05h1bnb22,0.45707656612529
https://ror.org/0132gqh60,0.099767981438515
https://ror.org/04xtx5t16,0.5290023201856149
https://ror.org/04b6x2g63,0.6078886310904872
https://ror.org/00k6tx165,0.2111368909512761
https://ror.org/05e74xb87,0.6310904872389791
https://ror.org/03rwgpn18,0.4361948955916473
https://ror.org/0511cmw96,0.4593967517401392
https://ror.org/01x8rc503,0.3526682134570765
https://ror.org/05p8w6387,0.4756380510440835
https://ror.org/005p9kw61,0.568445475638051
https://ror.org/0043h8f16,0.2645011600928074
https://ror.org/05sjwtp51,0.8213457076566125
https://ror.org/007tn5k56,0.4222737819025522
https://ror.org/03hamhx47,0.3480278422273782
https://ror.org/046bk9643,0.6009280742459396
https://ror.org/03cv0r897,0.0046403712296983
https://ror.org/00k63dq23,0.6403712296983759
https://ror.org/03dkvy735,0.814385150812065
https://ror.org/05ejpqr48,0.5568445475638051
https://ror.org/00v97ad02,0.5452436194895591
https://ror.org/04v4h5886,0.0139211136890951
https://ror.org/02zsxwr40,0.3503480278422274
https://ror.org/04wn28048,0.4431554524361949
https://ror.org/02n1hzn07,0.148491879350348
https://ror.org/02qskvh78,0.665893271461717
https://ror.org/04atsbb87,0.2204176334106728
https://ror.org/01vx35703,0.2482598607888631
https://ror.org/03gds6c39,0.5754060324825986
https://ror.org/00xcryt71,0.3294663573085847
https://ror.org/00jhyq802,0.3596287703016241
https://ror.org/040kfrw16,0.7076566125290024
https://ror.org/02han2n82,0.4895591647331787
https://ror.org/02336z538,0.5174013921113689
https://ror.org/021v3qy27,0.1647331786542923
https://ror.org/0397tsa92,0.334106728538283
https://ror.org/04yrkc140,0.2830626450116009
https://ror.org/0497crr92,0.6241299303944315
https://ror.org/04qk6pt94,0.4176334106728538
https://ror.org/03pm18j10,0.3921113689095127
https://ror.org/01red3556,0.0278422273781902
https://ror.org/01pbdzh19,0.5104408352668214
https://ror.org/002tx1f22,0.3317865429234338
https://ror.org/04a5szx83,0.3735498839907192
https://ror.org/02tvcev59,0.8863109048723898
https://ror.org/00c4e7y75,0.3248259860788863
https://ror.org/0464eyp60,0.7006960556844548
https://ror.org/02b9aym09,0.1879350348027842
https://ror.org/04r3m2882,0.0394431554524361
https://ror.org/00qv0tw17,0.6032482598607889
https://ror.org/03jbbze48,0.4709976798143852
https://ror.org/03151rh82,0.4988399071925754
https://ror.org/057bp1234,0.0603248259860788
https://ror.org/02e3zdp86,0.2064965197215777
https://ror.org/01kd65564,0.5034802784222738
https://ror.org/00wyq5s37,0.2946635730858468
https://ror.org/01k6b9k02,0.6473317865429234
https://ror.org/00v3ak792,0.2180974477958236
https://ror.org/056hr4255,0.1322505800464037
https://ror.org/050kcr883,0.2784222737819025
https://ror.org/042tdr378,0.6821345707656613
https://ror.org/034mtvk83,0.4153132250580046
https://ror.org/02ehshm78,0.259860788863109
https://ror.org/02kyckx55,0.4965197215777262
https://ror.org/00f8man71,0.5266821345707656
https://ror.org/01fpczx89,0.0533642691415313
https://ror.org/04beeeh24,0.9002320185614849
https://ror.org/00ch7yk27,0.1902552204176334
https://ror.org/05ma4gw77,0.4547563805104408
https://ror.org/05fde5z47,0.1925754060324826
https://ror.org/05hz8m414,0.1206496519721577
https://ror.org/02ak1t432,0.1160092807424593
https://ror.org/034gcgd08,0.1740139211136891
https://ror.org/00xs48965,0.2041763341067285
https://ror.org/01mrfdz82,0.0649651972157772
https://ror.org/05q87sg56,0.3387470997679814
https://ror.org/008ms5s18,0.0464037122969837
https://ror.org/025n13r50,0.3689095127610209
https://ror.org/02qeh3c90,0.0440835266821345
https://ror.org/02z43xh36,0.6334106728538283
https://ror.org/01ecnnp60,0.1067285382830626
https://ror.org/04fttyv97,0.2552204176334107
https://ror.org/02erqft81,0.0696055684454756
https://ror.org/03ypqe447,0.5986078886310905
https://ror.org/044pcn091,0.3433874709976798
https://ror.org/005781934,0.419953596287703
https://ror.org/00nsyd297,0.1554524361948956
https://ror.org/04cqs5j56,0.1368909512761021
https://ror.org/0011qv509,0.5591647331786543
https://ror.org/0264fdx42,0.4524361948955916
https://ror.org/001skmk61,0.1577726218097447
https://ror.org/00yh3cz06,0.2691415313225058
https://ror.org/04cqj5759,0.3758700696055684
https://ror.org/04ydmy275,0.5498839907192575
https://ror.org/028pmsz77,0.2366589327146171
https://ror.org/02gzbg991,0.3271461716937355
https://ror.org/04q9qf557,0.185614849187935
https://ror.org/02g7kd627,0.4106728538283062
https://ror.org/01hy4qx27,0.2877030162412993
https://ror.org/0449kf092,0.0487238979118329
https://ror.org/006cymg18,0.062645011600928
https://ror.org/02xawj266,0.2296983758700696
https://ror.org/033ztpr93,0.4408352668213457
https://ror.org/017d8gk22,0.3132250580046403
https://ror.org/04esvpn06,0.025522041763341
https://ror.org/04j198w64,0.4477958236658932
https://ror.org/02bs0cv29,0.408352668213457
https://ror.org/0452jzg20,0.2459396751740139
https://ror.org/04csg5w40,0.3619489559164733
https://ror.org/01qcqyr62,0.3805104408352668
https://ror.org/01azfw069,0.0580046403712296
https://ror.org/044a5dk27,0.2389791183294663
https://ror.org/01pbhra64,0.0719257540603248
https://ror.org/02aze4h65,0.1438515081206496
https://ror.org/00fzmm222,0.2505800464037123
https://ror.org/05y50nr98,0.2320185614849187
https://ror.org/00jeqjx33,0.0881670533642691
https://ror.org/04gnp7x40,0.0162412993039443
https://ror.org/04e6r1478,0.2436194895591647
https://ror.org/051e7m916,0.7540603248259861
https://ror.org/05rfqv493,0.0858468677494199
https://ror.org/004j0wk96,0.9303944315545244
https://ror.org/04agmb972,0.037122969837587
https://ror.org/01g67by91,0.1786542923433874
https://ror.org/05ch0aw77,0.1508120649651972
https://ror.org/00v4yb702,0.3364269141531322
https://ror.org/02t0qr014,0.1136890951276102
https://ror.org/05nz57427,0.4918793503480278
https://ror.org/01k81gt67,0.3781902552204176
https://ror.org/01nxc2t48,0.296983758700696
https://ror.org/01rf3yp57,0.1972157772621809
https://ror.org/029wb5j17,0.0092807424593967
https://ror.org/03g35dg18,0.0348027842227378
https://ror.org/04zsgrk35,0.3665893271461717
https://ror.org/0080fxk18,0.271461716937355
https://ror.org/03ze70h02,0.2575406032482598
https://ror.org/02bmftj86,0.2668213457076566
https://ror.org/0165awy39,0.382830626450116
https://ror.org/05drmrq39,0.1531322505800464
https://ror.org/028861t28,0.0232018561484918
https://ror.org/03zsjhd07,0.1809744779582366
https://ror.org/03mcw5r69,0.4037122969837587
https://ror.org/04f812k67,0.3178654292343387
https://ror.org/04wkzvc75,0.2737819025522042
https://ror.org/05tq5tc82,0.5406032482598608
https://ror.org/010jskt71,0.1995359628770301
https://ror.org/03r7c7356,0.0
https://ror.org/048gmay44,0.308584686774942
https://ror.org/013ennz48,0.3573085846867749
https://ror.org/00d9ah105,0.6496519721577726
https://ror.org/00hq0e369,0.1183294663573085
https://ror.org/0263v9e25,0.0023201856148491
https://ror.org/02jfyz617,0.7146171693735499
https://ror.org/03r24vd05,0.0556844547563805
https://ror.org/0037qsh65,0.1461716937354988
https://ror.org/01px48m89,0.5127610208816705
https://ror.org/01by1wp65,0.4013921113689095
https://ror.org/01k5gt570,0.0951276102088167
https://ror.org/004q90683,0.482598607888631
https://ror.org/03ncber98,0.6728538283062645
https://ror.org/04mbfgm16,0.5011600928074246
https://ror.org/0137n4m74,0.0185614849187935
https://ror.org/038zf2n28,0.1392111368909512
https://ror.org/0210srm80,0.4245939675174014
https://ror.org/01cqxk816,0.1299303944315545
https://ror.org/015h3ax78,0.345707656612529
https://ror.org/00dncgb07,0.0069605568445475
https://ror.org/026j3ke77,0.0835266821345707
https://ror.org/02wxq9k17,0.3549883990719257
https://ror.org/02p5xjf12,0.0788863109048723
https://ror.org/030pydv62,0.1763341067285382
https://ror.org/00vdhsr35,0.0510440835266821
https://ror.org/007cnf143,0.1624129930394431
https://ror.org/04txhk134,0.222737819025522
https://ror.org/035wtm547,0.3016241299303944
https://ror.org/053fh2363,0.1276102088167053
https://ror.org/01621q256,0.0812064965197215
https://ror.org/03vdm5c68,0.1415313225058004
https://ror.org/049v69k10,0.1948955916473317
https://ror.org/00nqb1v70,0.0301624129930394
https://ror.org/040zce739,0.1044083526682134
https://ror.org/029z02k15,0.3944315545243619
https://ror.org/01eedy375,0.1020881670533642
https://ror.org/029bp0k25,0.0904872389791183
https://ror.org/04p81nz21,0.0116009280742459
https://ror.org/02mp2av58,0.2250580046403712
https://ror.org/05p9z4t69,0.2621809744779582
https://ror.org/01ktt8y73,0.1670533642691415
https://ror.org/03ke6tv85,0.2018561484918793
https://ror.org/04yrgt058,0.5939675174013921
https://ror.org/004qfsw40,0.1345707656612529
https://ror.org/051smbs96,0.0208816705336426
https://ror.org/03e26wv14,0.2343387470997679
https://ror.org/02y041669,0.0765661252900232
https://ror.org/00g2fk805,0.0417633410672853
https://ror.org/00zm4rq24,0.111368909512761
https://ror.org/04t718460,0.0324825986078886
